id,date,temperature_celsius
2988,2018-12-20,-24.58
2989,2018-01-21,-9.47
2990,2018-02-22,-21.36
2991,2018-03-23,-29.9
2992,2018-04-24,0.87
2993,2018-05-25,28.61
2994,2018-06-26,47.53
2995,2018-07-27,40.76
2996,2018-08-28,9.45
2997,2018-09-01,0.3
2998,2018-10-02,13.68
2999,2018-11-03,-21.89
3000,2018-12-04,8.36
3001,2018-01-05,39.12
3002,2018-02-06,22.08
3003,2018-03-07,24.97
3004,2018-04-08,-16.99
3005,2018-05-09,-24.1
3006,2018-06-10,37.66
3007,2018-07-11,-6.41
3008,2018-08-12,-4.5
3009,2018-09-13,46.13
3010,2018-10-14,-24.06
3011,2018-11-15,-16.39
3012,2018-12-16,0.04
3013,2018-01-17,28.56
3014,2018-02-18,13.76
3015,2018-03-19,41.85
3016,2018-04-20,-22.55
3017,2018-05-21,17.52
3018,2018-06-22,19.09
3019,2018-07-23,8.62
3020,2018-08-24,-27.52
3021,2018-09-25,45.4
3022,2018-10-26,-16.8
3023,2018-11-27,41.18
3024,2018-12-28,-17.43
3025,2018-01-01,-21.9
3026,2018-02-02,-13.56
3027,2018-03-03,-14.8
3028,2018-04-04,25.78
3029,2018-05-05,27.76
3030,2018-06-06,28.4
3031,2018-07-07,-8.78
3032,2018-08-08,-7.48
3033,2018-09-09,-11.0
3034,2018-10-10,-26.03
3035,2018-11-11,15.74
3036,2018-12-12,37.19
3037,2018-01-13,-17.71
3038,2018-02-14,-1.13
3039,2018-03-15,4.21
3040,2018-04-16,-6.44
3041,2018-05-17,22.96
3042,2018-06-18,18.02
3043,2018-07-19,-14.03
3044,2018-08-20,-27.94
3045,2018-09-21,-16.33
3046,2018-10-22,-6.66
3047,2018-11-23,-23.45
3048,2018-12-24,37.5
3049,2018-01-25,-5.33
3050,2018-02-26,1.8
3051,2018-03-27,9.13
3052,2018-04-28,22.88
3053,2018-05-01,-22.71
3054,2018-06-02,13.53
3055,2018-07-03,-15.21
3056,2018-08-04,40.84
3057,2018-09-05,-0.45
3058,2018-10-06,5.66
3059,2018-11-07,-8.94
3060,2018-12-08,7.2
3061,2018-01-09,-11.9
3062,2018-02-10,-8.52
3063,2018-03-11,-25.07
3064,2018-04-12,30.18
3065,2018-05-13,23.4
3066,2018-06-14,-23.14
3067,2018-07-15,-2.5
3068,2018-08-16,13.32
3069,2018-09-17,47.66
3070,2018-10-18,17.18
3071,2018-11-19,14.29
3072,2018-12-20,37.26
3073,2018-01-21,35.47
3074,2018-02-22,3.49
3075,2018-03-23,12.84
3076,2018-04-24,39.35
3077,2018-05-25,7.99
3078,2018-06-26,40.53
3079,2018-07-27,8.1
3080,2018-08-28,-23.68
3081,2018-09-01,42.22
3082,2018-10-02,27.14
3083,2018-11-03,10.17
3084,2018-12-04,42.04
3085,2018-01-05,34.04
3086,2018-02-06,24.2
3087,2018-03-07,19.62
3088,2018-04-08,-20.38
3089,2018-05-09,30.58
3090,2018-06-10,-16.17
3091,2018-07-11,48.75
3092,2018-08-12,47.77
3093,2018-09-13,34.68
3094,2018-10-14,-19.91
3095,2018-11-15,3.87
3096,2018-12-16,49.06
3097,2018-01-17,4.83
3098,2018-02-18,49.78
3099,2018-03-19,20.18
3100,2018-04-20,36.73
3101,2018-05-21,-9.37
3102,2018-06-22,42.86
3103,2018-07-23,43.13
3104,2018-08-24,-24.64
3105,2018-09-25,1.05
3106,2018-10-26,1.79
3107,2018-11-27,-3.91
3108,2018-12-28,-7.9
3109,2018-01-01,6.65
3110,2018-02-02,39.88
3111,2018-03-03,32.92
3112,2018-04-04,19.84
3113,2018-05-05,11.8
3114,2018-06-06,3.57
3115,2018-07-07,3.16
3116,2018-08-08,-18.14
3117,2018-09-09,17.03
3118,2018-10-10,30.67
3119,2018-11-11,45.17
3120,2018-12-12,43.99
3121,2018-01-13,15.01
3122,2018-02-14,-21.92
3123,2018-03-15,-7.11
3124,2018-04-16,12.85
3125,2018-05-17,-2.49
3126,2018-06-18,2.87
3127,2018-07-19,0.64
3128,2018-08-20,8.85
3129,2018-09-21,18.72
3130,2018-10-22,-27.0
3131,2018-11-23,-7.97
3132,2018-12-24,-18.49
3133,2018-01-25,18.69
3134,2018-02-26,25.49
3135,2018-03-27,-26.9
3136,2018-04-28,41.17
3137,2018-05-01,-3.48
3138,2018-06-02,-10.99
3139,2018-07-03,29.66
3140,2018-08-04,43.67
3141,2018-09-05,41.76
3142,2018-10-06,-28.38
3143,2018-11-07,35.39
3144,2018-12-08,-5.76
3145,2018-01-09,-7.57
3146,2018-02-10,9.33
3147,2018-03-11,25.69
3148,2018-04-12,-22.14
3149,2018-05-13,39.51
3150,2018-06-14,-19.25
3151,2018-07-15,47.94
3152,2018-08-16,5.45
3153,2018-09-17,36.07
3154,2018-10-18,-8.45
3155,2018-11-19,3.34
3156,2018-12-20,21.64
3157,2018-01-21,-14.97
3158,2018-02-22,-13.09
3159,2018-03-23,35.92
3160,2018-04-24,29.28
3161,2018-05-25,30.76
3162,2018-06-26,39.38
3163,2018-07-27,35.68
3164,2018-08-28,11.22
3165,2018-09-01,-17.28
3166,2018-10-02,-5.11
3167,2018-11-03,10.54
3168,2018-12-04,-19.15
3169,2018-01-05,38.1
3170,2018-02-06,40.35
3171,2018-03-07,-27.68
3172,2018-04-08,-14.58
3173,2018-05-09,36.63
3174,2018-06-10,36.96
3175,2018-07-11,-10.04
3176,2018-08-12,6.52
3177,2018-09-13,43.44
3178,2018-10-14,26.37
3179,2018-11-15,-8.08
3180,2018-12-16,35.88
3181,2018-01-17,10.41
3182,2018-02-18,20.83
3183,2018-03-19,-20.09
3184,2018-04-20,-27.55
3185,2018-05-21,-0.2
3186,2018-06-22,17.52
3187,2018-07-23,-15.79
3188,2018-08-24,39.64
3189,2018-09-25,16.95
3190,2018-10-26,-2.02
3191,2018-11-27,-16.92
3192,2018-12-28,41.56
3193,2018-01-01,29.92
3194,2018-02-02,25.11
3195,2018-03-03,-7.19
3196,2018-04-04,0.93
3197,2018-05-05,-16.97
3198,2018-06-06,15.78
3199,2018-07-07,47.19
3200,2018-08-08,38.57
3201,2018-09-09,21.79
3202,2018-10-10,24.22
3203,2018-11-11,-8.47
3204,2018-12-12,2.76
3205,2018-01-13,-28.4
3206,2018-02-14,32.42
3207,2018-03-15,31.41
3208,2018-04-16,-29.29
3209,2018-05-17,42.92
3210,2018-06-18,21.79
3211,2018-07-19,18.09
3212,2018-08-20,-29.32
3213,2018-09-21,-9.81
3214,2018-10-22,34.41
3215,2018-11-23,-5.56
3216,2018-12-24,47.36
3217,2018-01-25,21.42
3218,2018-02-26,3.9
3219,2018-03-27,0.12
3220,2018-04-28,-2.1
3221,2018-05-01,-9.84
3222,2018-06-02,7.34
3223,2018-07-03,24.18
3224,2018-08-04,35.94
3225,2018-09-05,1.77
3226,2018-10-06,-21.82
3227,2018-11-07,10.92
3228,2018-12-08,22.99
3229,2018-01-09,37.46
3230,2018-02-10,-0.06
3231,2018-03-11,21.79
3232,2018-04-12,18.72
3233,2018-05-13,-6.12
3234,2018-06-14,-21.35
3235,2018-07-15,-24.89
3236,2018-08-16,49.07
3237,2018-09-17,21.25
3238,2018-10-18,38.92
3239,2018-11-19,-9.11
3240,2018-12-20,26.89
3241,2018-01-21,41.39
3242,2018-02-22,-6.1
3243,2018-03-23,-18.01
3244,2018-04-24,31.24
3245,2018-05-25,41.97
3246,2018-06-26,34.43
3247,2018-07-27,34.19
3248,2018-08-28,18.0
3249,2018-09-01,22.84
3250,2018-10-02,24.46
3251,2018-11-03,27.7
3252,2018-12-04,22.43
3253,2018-01-05,49.8
3254,2018-02-06,-9.25
3255,2018-03-07,3.49
3256,2018-04-08,1.06
3257,2018-05-09,-27.17
3258,2018-06-10,26.65
3259,2018-07-11,15.76
3260,2018-08-12,-14.81
3261,2018-09-13,28.12
3262,2018-10-14,-12.21
3263,2018-11-15,12.77
3264,2018-12-16,32.79
3265,2018-01-17,42.52
3266,2018-02-18,23.75
3267,2018-03-19,10.59
3268,2018-04-20,37.63
3269,2018-05-21,37.25
3270,2018-06-22,40.12
3271,2018-07-23,-15.51
3272,2018-08-24,-22.19
3273,2018-09-25,-19.76
3274,2018-10-26,-9.31
3275,2018-11-27,34.67
3276,2018-12-28,31.03
3277,2018-01-01,-15.35
3278,2018-02-02,24.38
3279,2018-03-03,-3.15
3280,2018-04-04,-22.86
3281,2018-05-05,-1.58
3282,2018-06-06,29.54
3283,2018-07-07,-5.43
3284,2018-08-08,33.05
3285,2019-09-09,-3.49
3286,2019-10-10,-9.16
3287,2019-11-11,-6.48
3288,2019-12-12,38.1
3289,2019-01-13,7.64
3290,2019-02-14,39.31
3291,2019-03-15,16.69
3292,2019-04-16,45.54
3293,2019-05-17,-24.3
3294,2019-06-18,41.15
3295,2019-07-19,10.04
3296,2019-08-20,39.4
3297,2019-09-21,0.53
3298,2019-10-22,-6.13
3299,2019-11-23,-25.68
3300,2019-12-24,38.34
3301,2019-01-25,-19.01
3302,2019-02-26,-13.98
3303,2019-03-27,2.74
3304,2019-04-28,15.55
3305,2019-05-01,42.53
3306,2019-06-02,6.61
3307,2019-07-03,-4.69
3308,2019-08-04,27.25
3309,2019-09-05,32.32
3310,2019-10-06,9.01
3311,2019-11-07,20.48
3312,2019-12-08,-15.85
3313,2019-01-09,20.76
3314,2019-02-10,-29.62
3315,2019-03-11,-8.12
3316,2019-04-12,30.9
3317,2019-05-13,-16.51
3318,2019-06-14,31.16
3319,2019-07-15,9.17
3320,2019-08-16,31.09
3321,2019-09-17,-22.96
3322,2019-10-18,19.16
3323,2019-11-19,20.68
3324,2019-12-20,2.27
3325,2019-01-21,47.23
3326,2019-02-22,0.67
3327,2019-03-23,-26.98
3328,2019-04-24,-14.05
3329,2019-05-25,-0.15
3330,2019-06-26,-28.87
3331,2019-07-27,-4.22
3332,2019-08-28,36.66
3333,2019-09-01,-14.75
3334,2019-10-02,24.14
3335,2019-11-03,20.13
3336,2019-12-04,-10.09
3337,2019-01-05,25.48
3338,2019-02-06,-2.45
3339,2019-03-07,-19.69
3340,2019-04-08,0.68
3341,2019-05-09,17.09
3342,2019-06-10,-16.64
3343,2019-07-11,35.91
3344,2019-08-12,-6.14
3345,2019-09-13,-6.73
3346,2019-10-14,28.23
3347,2019-11-15,17.71
3348,2019-12-16,-2.97
3349,2019-01-17,41.04
3350,2019-02-18,49.64
3351,2019-03-19,-2.58
3352,2019-04-20,42.11
3353,2019-05-21,-1.26
3354,2019-06-22,-14.93
3355,2019-07-23,45.85
3356,2019-08-24,43.46
3357,2019-09-25,2.27
3358,2019-10-26,-11.73
3359,2019-11-27,28.17
3360,2019-12-28,-19.5
3361,2019-01-01,28.73
3362,2019-02-02,17.18
3363,2019-03-03,-16.48
3364,2019-04-04,-0.67
3365,2019-05-05,22.04
3366,2019-06-06,-27.01
3367,2019-07-07,40.12
3368,2019-08-08,-9.54
3369,2019-09-09,12.78
3370,2019-10-10,-26.11
3371,2019-11-11,49.57
3372,2019-12-12,22.96
3373,2019-01-13,22.29
3374,2019-02-14,-28.42
3375,2019-03-15,25.18
3376,2019-04-16,3.34
3377,2019-05-17,0.42
3378,2019-06-18,13.78
3379,2019-07-19,7.95
3380,2019-08-20,-17.75
3381,2019-09-21,25.62
3382,2019-10-22,20.42
3383,2019-11-23,-5.91
3384,2019-12-24,22.93
3385,2019-01-25,23.0
3386,2019-02-26,-8.4
3387,2019-03-27,18.45
3388,2019-04-28,-19.03
3389,2019-05-01,36.45
3390,2019-06-02,-21.61
3391,2019-07-03,27.5
3392,2019-08-04,-20.58
3393,2019-09-05,-20.88
3394,2019-10-06,-21.5
3395,2019-11-07,-14.11
3396,2019-12-08,-14.02
3397,2019-01-09,-8.96
3398,2019-02-10,11.85
3399,2019-03-11,-13.87
3400,2019-04-12,26.27
3401,2019-05-13,-6.37
3402,2019-06-14,-26.85
3403,2019-07-15,9.71
3404,2019-08-16,-13.38
3405,2019-09-17,44.65
3406,2019-10-18,-3.55
3407,2019-11-19,-29.78
3408,2019-12-20,23.73
3409,2019-01-21,42.55
3410,2019-02-22,36.82
3411,2019-03-23,23.52
3412,2019-04-24,-18.07
3413,2019-05-25,-22.79
3414,2019-06-26,10.94
3415,2019-07-27,27.89
3416,2019-08-28,-21.9
3417,2019-09-01,-9.53
3418,2019-10-02,-11.51
3419,2019-11-03,49.09
3420,2019-12-04,-6.32
3421,2019-01-05,7.14
3422,2019-02-06,-22.02
3423,2019-03-07,-16.02
3424,2019-04-08,-26.84
3425,2019-05-09,-6.75
3426,2019-06-10,34.13
3427,2019-07-11,-4.98
3428,2019-08-12,29.08
3429,2019-09-13,-22.4
3430,2019-10-14,30.66
3431,2019-11-15,-26.33
3432,2019-12-16,38.16
3433,2019-01-17,23.07
3434,2019-02-18,-16.36
3435,2019-03-19,-1.4
3436,2019-04-20,5.02
3437,2019-05-21,19.74
3438,2019-06-22,40.28
3439,2019-07-23,-22.56
3440,2019-08-24,35.2
3441,2019-09-25,-15.37
3442,2019-10-26,2.06
3443,2019-11-27,46.98
3444,2019-12-28,-8.25
3445,2019-01-01,0.86
3446,2019-02-02,38.05
3447,2019-03-03,33.99
3448,2019-04-04,21.91
3449,2019-05-05,33.75
3450,2019-06-06,-20.96
3451,2019-07-07,25.69
3452,2019-08-08,-25.31
3453,2019-09-09,45.4
3454,2019-10-10,-17.25
3455,2019-11-11,3.28
3456,2019-12-12,17.26
3457,2019-01-13,34.18
3458,2019-02-14,24.27
3459,2019-03-15,-15.5
3460,2019-04-16,0.38
3461,2019-05-17,-1.31
3462,2019-06-18,-27.69
3463,2019-07-19,24.76
3464,2019-08-20,37.08
3465,2019-09-21,47.88
3466,2019-10-22,-19.55
3467,2019-11-23,43.63
3468,2019-12-24,-20.97
3469,2019-01-25,2.9
3470,2019-02-26,-26.32
3471,2019-03-27,-9.07
3472,2019-04-28,-4.86
3473,2019-05-01,26.37
3474,2019-06-02,24.23
3475,2019-07-03,31.4
3476,2019-08-04,16.13
3477,2019-09-05,15.2
3478,2019-10-06,48.23
3479,2019-11-07,23.59
3480,2019-12-08,-2.94
3481,2019-01-09,11.85
3482,2019-02-10,26.05
3483,2019-03-11,-22.38
3484,2019-04-12,22.94
3485,2019-05-13,-10.11
3486,2019-06-14,-2.34
3487,2019-07-15,24.1
3488,2019-08-16,0.79
3489,2019-09-17,37.12
3490,2019-10-18,14.67
3491,2019-11-19,49.02
3492,2019-12-20,-25.63
3493,2019-01-21,21.47
3494,2019-02-22,-17.45
3495,2019-03-23,37.91
3496,2019-04-24,38.15
3497,2019-05-25,39.55
3498,2019-06-26,-24.01
3499,2019-07-27,9.33
3500,2019-08-28,-10.73
3501,2019-09-01,47.61
3502,2019-10-02,-25.97
3503,2019-11-03,-12.18
3504,2019-12-04,21.47
3505,2019-01-05,2.26
3506,2019-02-06,-11.2
3507,2019-03-07,6.73
3508,2019-04-08,34.1
3509,2019-05-09,5.85
3510,2019-06-10,38.53
3511,2019-07-11,5.77
3512,2019-08-12,-20.5
3513,2019-09-13,9.79
3514,2019-10-14,22.27
3515,2019-11-15,-21.79
3516,2019-12-16,2.99
3517,2019-01-17,14.57
3518,2019-02-18,-29.99
3519,2019-03-19,-22.73
3520,2019-04-20,18.34
3521,2019-05-21,19.53
3522,2019-06-22,-5.63
3523,2019-07-23,10.67
3524,2019-08-24,-13.45
3525,2019-09-25,23.72
3526,2019-10-26,46.03
3527,2019-11-27,-0.93
3528,2019-12-28,-25.66
3529,2019-01-01,-12.17
3530,2019-02-02,6.36
3531,2019-03-03,14.81
3532,2019-04-04,19.58
3533,2019-05-05,7.85
3534,2019-06-06,22.57
3535,2019-07-07,27.27
3536,2019-08-08,-20.88
3537,2019-09-09,30.75
3538,2019-10-10,-12.26
3539,2019-11-11,-2.69
3540,2019-12-12,36.39
3541,2019-01-13,47.15
3542,2019-02-14,-6.64
3543,2019-03-15,11.76
3544,2019-04-16,26.17
3545,2019-05-17,-26.34
3546,2019-06-18,-16.87
3547,2019-07-19,-18.76
3548,2019-08-20,27.35
3549,2019-09-21,27.72
3550,2019-10-22,-21.44
3551,2019-11-23,18.87
3552,2019-12-24,-15.0
3553,2019-01-25,44.42
3554,2019-02-26,1.43
3555,2019-03-27,6.56
3556,2019-04-28,32.51
3557,2019-05-01,27.34
3558,2019-06-02,-21.38
3559,2019-07-03,3.16
3560,2019-08-04,44.13
3561,2019-09-05,37.0
3562,2019-10-06,17.1
3563,2019-11-07,31.77
3564,2019-12-08,6.04
3565,2019-01-09,22.68
3566,2019-02-10,46.5
3567,2019-03-11,-19.23
3568,2019-04-12,9.91
3569,2019-05-13,12.43
3570,2019-06-14,-26.11
3571,2019-07-15,44.82
3572,2019-08-16,37.11
3573,2019-09-17,8.63
3574,2019-10-18,10.67
3575,2019-11-19,43.69
3576,2019-12-20,-15.82
3577,2019-01-21,16.28
3578,2019-02-22,28.44
3579,2019-03-23,-19.73
3580,2019-04-24,0.99
3581,2019-05-25,18.04
3582,2019-06-26,40.62
3583,2019-07-27,10.33
3584,2019-08-28,0.77
3585,2019-09-01,48.36
3586,2019-10-02,43.27
3587,2019-11-03,30.99
3588,2019-12-04,-8.11
3589,2019-01-05,47.09
3590,2019-02-06,47.64
3591,2019-03-07,6.23
3592,2019-04-08,-19.33
3593,2019-05-09,3.02
3594,2019-06-10,26.0
3595,2019-07-11,29.87
3596,2019-08-12,-6.09
3597,2019-09-13,26.12
3598,2019-10-14,38.86
3599,2019-11-15,26.95
3600,2019-12-16,44.84
3601,2019-01-17,20.61
3602,2019-02-18,-13.93
3603,2019-03-19,19.93
3604,2019-04-20,-6.75
3605,2019-05-21,-2.38
3606,2019-06-22,23.79
3607,2019-07-23,48.51
3608,2019-08-24,22.01
3609,2019-09-25,46.67
3610,2019-10-26,10.31
3611,2019-11-27,25.54
3612,2019-12-28,-4.21
3613,2019-01-01,-20.77
3614,2019-02-02,-1.82
3615,2019-03-03,8.43
3616,2019-04-04,15.65
3617,2019-05-05,23.37
3618,2019-06-06,3.4
3619,2019-07-07,29.83
3620,2019-08-08,37.31
3621,2019-09-09,-7.13
3622,2019-10-10,37.78
3623,2019-11-11,34.66
3624,2019-12-12,11.82
3625,2019-01-13,-27.98
3626,2019-02-14,-18.37
3627,2019-03-15,23.62
3628,2019-04-16,-14.01
3629,2019-05-17,30.01
3630,2019-06-18,-17.13
3631,2019-07-19,-7.07
3632,2019-08-20,-9.96
3633,2019-09-21,37.15
3634,2019-10-22,25.25
3635,2019-11-23,-6.39
3636,2019-12-24,30.29
3637,2019-01-25,-27.42
3638,2019-02-26,35.12
3639,2019-03-27,-21.8
3640,2019-04-28,39.44
3641,2019-05-01,29.16
3642,2019-06-02,39.19
3643,2019-07-03,29.39
3644,2019-08-04,14.9
3645,2019-09-05,-10.99
3646,2019-10-06,32.74
3647,2019-11-07,33.91
3648,2019-12-08,-6.99
3649,2019-01-09,23.16
3650,2020-02-10,44.12
3651,2020-03-11,1.0
3652,2020-04-12,46.54
3653,2020-05-13,48.07
3654,2020-06-14,-4.99
3655,2020-07-15,14.17
3656,2020-08-16,-28.96
3657,2020-09-17,-9.89
3658,2020-10-18,19.64
3659,2020-11-19,32.47
3660,2020-12-20,39.61
3661,2020-01-21,36.4
3662,2020-02-22,42.92
3663,2020-03-23,26.37
3664,2020-04-24,21.81
3665,2020-05-25,30.41
3666,2020-06-26,13.73
3667,2020-07-27,18.27
3668,2020-08-28,32.09
3669,2020-09-01,47.14
3670,2020-10-02,-6.47
3671,2020-11-03,-15.81
3672,2020-12-04,24.61
3673,2020-01-05,-15.04
3674,2020-02-06,-16.1
3675,2020-03-07,11.11
3676,2020-04-08,0.18
3677,2020-05-09,4.28
3678,2020-06-10,14.53
3679,2020-07-11,-19.59
3680,2020-08-12,16.72
3681,2020-09-13,-9.6
3682,2020-10-14,-3.55
3683,2020-11-15,26.78
3684,2020-12-16,-17.62
3685,2020-01-17,-17.7
3686,2020-02-18,-4.19
3687,2020-03-19,-25.93
3688,2020-04-20,44.59
3689,2020-05-21,19.25
3690,2020-06-22,22.95
3691,2020-07-23,9.24
3692,2020-08-24,15.81
3693,2020-09-25,-1.35
3694,2020-10-26,32.72
3695,2020-11-27,-4.57
3696,2020-12-28,-12.4
3697,2020-01-01,-15.29
3698,2020-02-02,-24.55
3699,2020-03-03,10.41
3700,2020-04-04,3.27
3701,2020-05-05,12.96
3702,2020-06-06,-22.64
3703,2020-07-07,-12.3
3704,2020-08-08,-12.93
3705,2020-09-09,-3.45
3706,2020-10-10,-1.14
3707,2020-11-11,-12.52
3708,2020-12-12,30.21
3709,2020-01-13,12.44
3710,2020-02-14,49.73
3711,2020-03-15,35.9
3712,2020-04-16,48.49
3713,2020-05-17,-29.3
3714,2020-06-18,23.52
3715,2020-07-19,5.65
3716,2020-08-20,42.36
3717,2020-09-21,19.1
3718,2020-10-22,19.69
3719,2020-11-23,46.71
3720,2020-12-24,24.6
3721,2020-01-25,-4.33
3722,2020-02-26,43.27
3723,2020-03-27,45.6
3724,2020-04-28,0.87
3725,2020-05-01,13.22
3726,2020-06-02,-7.37
3727,2020-07-03,42.91
3728,2020-08-04,35.77
3729,2020-09-05,-0.0
3730,2020-10-06,34.23
3731,2020-11-07,5.64
3732,2020-12-08,-26.49
3733,2020-01-09,41.86
3734,2020-02-10,-14.6
3735,2020-03-11,11.11
3736,2020-04-12,45.86
3737,2020-05-13,-16.61
3738,2020-06-14,46.5
3739,2020-07-15,13.04
3740,2020-08-16,-29.41
3741,2020-09-17,-24.76
3742,2020-10-18,23.63
3743,2020-11-19,31.89
3744,2020-12-20,39.2
3745,2020-01-21,3.94
3746,2020-02-22,-21.69
3747,2020-03-23,13.02
3748,2020-04-24,26.22
3749,2020-05-25,48.1
3750,2020-06-26,32.02
3751,2020-07-27,21.72
3752,2020-08-28,45.18
3753,2020-09-01,29.75
3754,2020-10-02,-17.7
3755,2020-11-03,6.74
3756,2020-12-04,-3.46
3757,2020-01-05,-23.0
3758,2020-02-06,-25.66
3759,2020-03-07,33.54
3760,2020-04-08,14.65
3761,2020-05-09,16.0
3762,2020-06-10,-11.79
3763,2020-07-11,-9.31
3764,2020-08-12,1.04
3765,2020-09-13,20.42
3766,2020-10-14,4.64
3767,2020-11-15,-28.65
3768,2020-12-16,23.86
3769,2020-01-17,12.79
3770,2020-02-18,21.31
3771,2020-03-19,19.47
3772,2020-04-20,30.48
3773,2020-05-21,16.85
3774,2020-06-22,26.07
3775,2020-07-23,-24.19
3776,2020-08-24,44.24
3777,2020-09-25,-21.51
3778,2020-10-26,32.95
3779,2020-11-27,-5.89
3780,2020-12-28,-23.08
3781,2020-01-01,31.22
3782,2020-02-02,5.01
3783,2020-03-03,1.61
3784,2020-04-04,22.86
3785,2020-05-05,7.92
3786,2020-06-06,12.68
3787,2020-07-07,-19.09
3788,2020-08-08,1.28
3789,2020-09-09,33.8
3790,2020-10-10,13.66
3791,2020-11-11,46.81
3792,2020-12-12,-18.47
3793,2020-01-13,24.18
3794,2020-02-14,43.13
3795,2020-03-15,33.6
3796,2020-04-16,28.35
3797,2020-05-17,-0.15
3798,2020-06-18,45.96
3799,2020-07-19,14.28
3800,2020-08-20,14.41
3801,2020-09-21,-20.14
3802,2020-10-22,-29.6
3803,2020-11-23,17.73
3804,2020-12-24,12.97
3805,2020-01-25,45.76
3806,2020-02-26,-5.62
3807,2020-03-27,29.86
3808,2020-04-28,42.28
3809,2020-05-01,-2.49
3810,2020-06-02,3.01
3811,2020-07-03,21.67
3812,2020-08-04,11.0
3813,2020-09-05,-17.12
3814,2020-10-06,-12.34
3815,2020-11-07,36.78
3816,2020-12-08,-14.45
3817,2020-01-09,-15.49
3818,2020-02-10,33.97
3819,2020-03-11,38.18
3820,2020-04-12,38.11
3821,2020-05-13,44.59
3822,2020-06-14,49.55
3823,2020-07-15,6.9
3824,2020-08-16,13.97
3825,2020-09-17,-6.75
3826,2020-10-18,-24.61
3827,2020-11-19,-22.14
3828,2020-12-20,28.05
3829,2020-01-21,8.98
3830,2020-02-22,-3.53
3831,2020-03-23,-19.74
3832,2020-04-24,22.44
3833,2020-05-25,-22.0
3834,2020-06-26,19.56
3835,2020-07-27,42.01
3836,2020-08-28,-4.58
3837,2020-09-01,6.05
3838,2020-10-02,19.31
3839,2020-11-03,-5.55
3840,2020-12-04,16.73
3841,2020-01-05,15.24
3842,2020-02-06,-0.84
3843,2020-03-07,-4.69
3844,2020-04-08,4.26
3845,2020-05-09,-29.61
3846,2020-06-10,-10.31
3847,2020-07-11,-12.28
3848,2020-08-12,29.19
3849,2020-09-13,4.89
3850,2020-10-14,37.21
3851,2020-11-15,-19.26
3852,2020-12-16,28.64
3853,2020-01-17,40.23
3854,2020-02-18,7.03
3855,2020-03-19,-1.3
3856,2020-04-20,-5.56
3857,2020-05-21,14.13
3858,2020-06-22,-15.94
3859,2020-07-23,18.53
3860,2020-08-24,37.34
3861,2020-09-25,38.7
3862,2020-10-26,-18.8
3863,2020-11-27,13.09
3864,2020-12-28,-8.94
3865,2020-01-01,40.91
3866,2020-02-02,-23.88
3867,2020-03-03,-23.97
3868,2020-04-04,-28.51
3869,2020-05-05,10.57
3870,2020-06-06,-27.5
3871,2020-07-07,16.55
3872,2020-08-08,2.41
3873,2020-09-09,17.2
3874,2020-10-10,42.5
3875,2020-11-11,14.13
3876,2020-12-12,13.48
3877,2020-01-13,49.9
3878,2020-02-14,7.77
3879,2020-03-15,32.02
3880,2020-04-16,-0.73
3881,2020-05-17,-12.14
3882,2020-06-18,31.77
3883,2020-07-19,28.66
3884,2020-08-20,-6.72
3885,2020-09-21,7.18
3886,2020-10-22,10.83
3887,2020-11-23,1.74
3888,2020-12-24,10.17
3889,2020-01-25,23.01
3890,2020-02-26,37.84
3891,2020-03-27,34.52
3892,2020-04-28,19.12
3893,2020-05-01,-16.73
3894,2020-06-02,11.13
3895,2020-07-03,5.7
3896,2020-08-04,-15.67
3897,2020-09-05,45.9
3898,2020-10-06,22.75
3899,2020-11-07,47.42
3900,2020-12-08,28.87
3901,2020-01-09,8.68
3902,2020-02-10,-1.3
3903,2020-03-11,-12.49
3904,2020-04-12,9.01
3905,2020-05-13,-24.97
3906,2020-06-14,-0.45
3907,2020-07-15,-26.58
3908,2020-08-16,-13.46
3909,2020-09-17,42.62
3910,2020-10-18,-1.1
3911,2020-11-19,7.57
3912,2020-12-20,6.37
3913,2020-01-21,-26.29
3914,2020-02-22,48.45
3915,2020-03-23,-4.07
3916,2020-04-24,26.3
3917,2020-05-25,11.71
3918,2020-06-26,36.37
3919,2020-07-27,36.79
3920,2020-08-28,-8.93
3921,2020-09-01,13.55
3922,2020-10-02,-16.09
3923,2020-11-03,22.29
3924,2020-12-04,-0.78
3925,2020-01-05,22.27
3926,2020-02-06,36.84
3927,2020-03-07,11.33
3928,2020-04-08,0.11
3929,2020-05-09,42.58
3930,2020-06-10,11.31
3931,2020-07-11,-1.77
3932,2020-08-12,39.42
3933,2020-09-13,8.95
3934,2020-10-14,8.57
3935,2020-11-15,18.34
3936,2020-12-16,10.15
3937,2020-01-17,-18.88
3938,2020-02-18,-16.75
3939,2020-03-19,-23.83
3940,2020-04-20,21.48
3941,2020-05-21,-13.08
3942,2020-06-22,-15.05
3943,2020-07-23,-1.02
3944,2020-08-24,27.38
3945,2020-09-25,-20.53
3946,2020-10-26,-11.57
3947,2020-11-27,34.89
3948,2020-12-28,27.62
3949,2020-01-01,8.52
3950,2020-02-02,8.31
3951,2020-03-03,-13.14
3952,2020-04-04,-17.1
3953,2020-05-05,36.67
3954,2020-06-06,-28.2
3955,2020-07-07,-26.55
3956,2020-08-08,15.88
3957,2020-09-09,-17.11
3958,2020-10-10,20.36
3959,2020-11-11,-26.86
3960,2020-12-12,15.78
